// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DF5
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43973	-53.0000	-0.385365	-9.483946	2.130867	-0.116626	-0.192377	-0.087271	-0.784997	0.619225	-0.003079	-0.018198
43974	-52.0000	-0.387956	-9.514622	2.159409	-0.118042	-0.172274	-0.050619	-0.785003	0.619215	-0.003062	-0.018264
43975	-52.0000	-0.393387	-9.486873	2.191246	-0.124585	-0.135238	-0.069831	-0.785014	0.619200	-0.003035	-0.018315
43976	-53.0000	-0.384788	-9.428419	2.211033	-0.117617	-0.101717	-0.122092	-0.784989	0.619230	-0.003049	-0.018389
43977	-52.0000	-0.397872	-9.487578	2.205988	-0.127852	-0.119736	-0.065476	-0.784931	0.619302	-0.003061	-0.018416
43978	-53.0000	-0.443068	-9.505309	2.214842	-0.172517	-0.114937	-0.044895	-0.784886	0.619358	-0.003026	-0.018435
43979	-53.0000	-0.461037	-9.477748	2.229260	-0.191995	-0.093711	-0.067729	-0.784852	0.619400	-0.002947	-0.018503
43980	-54.0000	-0.368738	-9.470053	2.179045	-0.099439	-0.137184	-0.089653	-0.784815	0.619445	-0.002860	-0.018578
43981	-53.0000	-0.385734	-9.456965	2.193262	-0.117646	-0.120169	-0.098518	-0.784812	0.619448	-0.002767	-0.018642
43982	-53.0000	-0.374594	-9.457754	2.224777	-0.107162	-0.089694	-0.090571	-0.784825	0.619428	-0.002725	-0.018736
43983	-52.0000	-0.391337	-9.443525	2.225338	-0.123772	-0.086592	-0.103793	-0.784829	0.619420	-0.002686	-0.018841
43984	-52.0000	-0.378520	-9.442702	2.226948	-0.110115	-0.083893	-0.104544	-0.784783	0.619475	-0.002686	-0.018937
43985	-53.0000	-0.425239	-9.445804	2.236465	-0.156072	-0.074922	-0.097964	-0.784713	0.619563	-0.002668	-0.019000
43986	-52.0000	-0.404752	-9.501080	2.189949	-0.132516	-0.130809	-0.055867	-0.784664	0.619622	-0.002602	-0.019095
43987	-53.0000	-0.438292	-9.489547	2.217211	-0.166837	-0.101834	-0.059666	-0.784662	0.619622	-0.002549	-0.019171
43988	-53.0000	-0.440148	-9.474789	2.218455	-0.168949	-0.096851	-0.073644	-0.784636	0.619652	-0.002487	-0.019281
43989	-52.0000	-0.432618	-9.499590	2.144014	-0.159204	-0.173995	-0.067404	-0.784603	0.619692	-0.002358	-0.019380
43990	-52.0000	-0.352544	-9.485024	2.226867	-0.082342	-0.088037	-0.064130	-0.784641	0.619639	-0.002173	-0.019522
43991	-52.0000	-0.368144	-9.456036	2.229152	-0.100233	-0.080732	-0.091335	-0.784677	0.619592	-0.002014	-0.019594
43992	-52.0000	-0.347485	-9.481654	2.186580	-0.079194	-0.128150	-0.077137	-0.784672	0.619595	-0.001846	-0.019697
43993	-52.0000	-0.383460	-9.487095	2.257818	-0.117131	-0.061694	-0.053988	-0.784694	0.619565	-0.001778	-0.019792
43994	-53.0000	-0.394931	-9.469234	2.200754	-0.127261	-0.114232	-0.084562	-0.784729	0.619517	-0.001772	-0.019890
43995	-53.0000	-0.368772	-9.438181	2.206854	-0.101615	-0.101195	-0.113982	-0.784754	0.619483	-0.001719	-0.019976
43996	-53.0000	-0.375277	-9.411059	2.254038	-0.109856	-0.050312	-0.128940	-0.784798	0.619424	-0.001678	-0.020047
43997	-53.0000	-0.400279	-9.484228	2.234171	-0.131764	-0.088298	-0.061935	-0.784789	0.619434	-0.001642	-0.020095
43998	-52.0000	-0.413836	-9.453694	2.206457	-0.146389	-0.108827	-0.097814	-0.784822	0.619393	-0.001523	-0.020125
43999	-52.0000	-0.415952	-9.409618	2.209933	-0.151007	-0.095448	-0.139745	-0.784808	0.619409	-0.001457	-0.020169
44000	-52.0000	-0.397931	-9.481845	2.207864	-0.131020	-0.113748	-0.070599	-0.784801	0.619417	-0.001389	-0.020210
44001	-51.0000	-0.401198	-9.453189	2.225171	-0.136011	-0.090650	-0.094230	-0.784830	0.619379	-0.001347	-0.020246
44002	-53.0000	-0.423475	-9.427852	2.284308	-0.160422	-0.027799	-0.104171	-0.784790	0.619428	-0.001329	-0.020304
44003	-52.0000	-0.432238	-9.484578	2.235183	-0.165820	-0.087444	-0.060510	-0.784713	0.619523	-0.001294	-0.020361
44004	-52.0000	-0.442430	-9.527461	2.201859	-0.174118	-0.128996	-0.026499	-0.784701	0.619535	-0.001148	-0.020473
44005	-53.0000	-0.386158	-9.480867	2.210025	-0.120729	-0.107864	-0.071335	-0.784679	0.619560	-0.000997	-0.020556
44006	-52.0000	-0.373300	-9.450712	2.214049	-0.109584	-0.096755	-0.100018	-0.784714	0.619513	-0.000919	-0.020660
44007	-51.0000	-0.355920	-9.447155	2.172980	-0.090991	-0.135709	-0.113689	-0.784704	0.619522	-0.000877	-0.020756
44008	-53.0000	-0.403837	-9.450672	2.198580	-0.138632	-0.112974	-0.102895	-0.784686	0.619538	-0.000783	-0.020954
44009	-52.0000	-0.362919	-9.449293	2.217902	-0.097609	-0.092453	-0.100743	-0.784691	0.619530	-0.000732	-0.021046
44010	-52.0000	-0.399065	-9.439319	2.274391	-0.135315	-0.035777	-0.096039	-0.784638	0.619594	-0.000681	-0.021117
44011	-52.0000	-0.412620	-9.423988	2.243255	-0.148606	-0.060561	-0.117934	-0.784539	0.619716	-0.000614	-0.021194
44012	-51.0000	-0.361259	-9.431989	2.156948	-0.094758	-0.141531	-0.131967	-0.784440	0.619840	-0.000559	-0.021277
44013	-52.0000	-0.373512	-9.521535	2.163627	-0.104231	-0.153919	-0.043047	-0.784365	0.619932	-0.000485	-0.021340
44014	-52.0000	-0.410433	-9.482575	2.220915	-0.144461	-0.088902	-0.066335	-0.784342	0.619960	-0.000403	-0.021394
44015	-52.0000	-0.369700	-9.452266	2.240955	-0.105985	-0.059992	-0.092140	-0.784301	0.620009	-0.000313	-0.021452
44016	-52.0000	-0.366351	-9.465221	2.210795	-0.102248	-0.091170	-0.086770	-0.784269	0.620048	-0.000180	-0.021530
44017	-52.0000	-0.389118	-9.507914	2.161565	-0.123340	-0.148531	-0.056308	-0.784210	0.620119	-0.000023	-0.021625
44018	-52.0000	-0.391377	-9.494288	2.176330	-0.127094	-0.129652	-0.065989	-0.784171	0.620166	0.000028	-0.021689
44019	-52.0000	-0.410207	-9.436531	2.177817	-0.147424	-0.114103	-0.121220	-0.784129	0.620216	0.000015	-0.021757
44020	-53.0000	-0.416053	-9.454578	2.234985	-0.153682	-0.061905	-0.090041	-0.784094	0.620257	0.000079	-0.021847
44021	-53.0000	-0.379572	-9.493762	2.176622	-0.115106	-0.125341	-0.066697	-0.784047	0.620314	0.000265	-0.021932
44022	-53.0000	-0.437214	-9.466415	2.157911	-0.174755	-0.137985	-0.096146	-0.784006	0.620361	0.000460	-0.022047
44023	-56.0000	-0.448441	-9.495726	2.139208	-0.185920	-0.161414	-0.071768	-0.783908	0.620484	0.000600	-0.022105
44024	-54.0000	-0.396704	-9.580085	2.107745	-0.132444	-0.207541	0.001454	-0.783852	0.620553	0.000793	-0.022136
44025	-54.0000	-0.284776	-9.503281	2.152923	-0.026872	-0.142337	-0.065506	-0.783950	0.620429	0.000936	-0.022142
44026	-54.0000	-0.339565	-9.422095	2.244085	-0.088771	-0.038997	-0.121573	-0.783988	0.620379	0.001060	-0.022184
44027	-53.0000	-0.379238	-9.466796	2.224258	-0.127710	-0.070510	-0.081804	-0.783959	0.620410	0.001252	-0.022303
44028	-52.0000	-0.389780	-9.494922	2.192376	-0.137200	-0.107834	-0.061711	-0.783935	0.620436	0.001373	-0.022429
44029	-52.0000	-0.422615	-9.437592	2.193652	-0.172002	-0.094308	-0.116277	-0.783945	0.620421	0.001412	-0.022496
44030	-52.0000	-0.395378	-9.436862	2.211919	-0.145547	-0.075655	-0.113391	-0.783948	0.620415	0.001502	-0.022563
44031	-52.0000	-0.399478	-9.439238	2.256328	-0.151470	-0.033148	-0.100542	-0.783933	0.620431	0.001584	-0.022626
44032	-52.0000	-0.378353	-9.448914	2.184027	-0.128132	-0.104061	-0.108675	-0.783891	0.620480	0.001669	-0.022712
44033	-53.0000	-0.385231	-9.504687	2.120830	-0.131753	-0.177521	-0.069150	-0.783845	0.620536	0.001786	-0.022774
44034	-53.0000	-0.402474	-9.522445	2.162759	-0.150952	-0.141152	-0.041620	-0.783857	0.620521	0.001876	-0.022768
44035	-53.0000	-0.408360	-9.450795	2.197218	-0.161359	-0.091757	-0.103022	-0.783883	0.620489	0.001888	-0.022731
44036	-54.0000	-0.396528	-9.421566	2.215555	-0.151852	-0.066755	-0.127425	-0.783863	0.620514	0.001945	-0.022730
44037	-53.0000	-0.362381	-9.477170	2.185104	-0.115367	-0.106427	-0.081392	-0.783781	0.620619	0.001943	-0.022728
44038	-54.0000	-0.433340	-9.508868	2.161911	-0.184539	-0.137767	-0.054246	-0.783776	0.620625	0.001949	-0.022725
44039	-54.0000	-0.420888	-9.524394	2.192091	-0.173073	-0.111327	-0.032393	-0.783762	0.620641	0.002023	-0.022744
44040	-53.0000	-0.362604	-9.446021	2.158337	-0.116971	-0.123563	-0.117933	-0.783775	0.620625	0.002056	-0.022759
44041	-54.0000	-0.406406	-9.432379	2.141084	-0.160839	-0.138456	-0.134148	-0.783735	0.620674	0.002090	-0.022794
44042	-53.0000	-0.391555	-9.536365	2.181187	-0.143700	-0.122961	-0.024053	-0.783755	0.620645	0.002130	-0.022872
44043	-53.0000	-0.392432	-9.490482	2.155768	-0.144808	-0.137537	-0.074581	-0.783765	0.620630	0.002148	-0.022940
44044	-53.0000	-0.425756	-9.492958	2.184145	-0.178068	-0.112909	-0.064685	-0.783820	0.620560	0.002089	-0.022961
44045	-53.0000	-0.396997	-9.460237	2.161252	-0.148973	-0.127647	-0.102578	-0.783847	0.620524	0.002112	-0.023010
44046	-53.0000	-0.397182	-9.474491	2.161873	-0.148571	-0.130982	-0.088583	-0.783855	0.620512	0.002143	-0.023043
44047	-53.0000	-0.412126	-9.504869	2.174871	-0.163179	-0.126538	-0.055648	-0.783874	0.620487	0.002200	-0.023072
44048	-53.0000	-0.397176	-9.488403	2.164034	-0.149030	-0.133506	-0.074589	-0.783908	0.620444	0.002270	-0.023099
44049	-53.0000	-0.395745	-9.471760	2.137242	-0.147668	-0.156360	-0.097113	-0.783922	0.620425	0.002286	-0.023112
44050	-54.0000	-0.380244	-9.499845	2.139146	-0.131566	-0.161827	-0.069788	-0.783991	0.620336	0.002345	-0.023143
44051	-54.0000	-0.383949	-9.486228	2.171831	-0.137062	-0.129037	-0.075268	-0.784046	0.620265	0.002378	-0.023179
44052	-53.0000	-0.384392	-9.470149	2.160680	-0.137405	-0.138006	-0.093526	-0.784110	0.620184	0.002358	-0.023198
44053	-54.0000	-0.414850	-9.470772	2.160658	-0.167220	-0.141185	-0.092185	-0.784160	0.620120	0.002351	-0.023235
44054	-54.0000	-0.417334	-9.501067	2.190438	-0.169068	-0.120804	-0.055676	-0.784192	0.620076	0.002358	-0.023293
44055	-54.0000	-0.400961	-9.498406	2.164274	-0.151963	-0.145801	-0.064856	-0.784212	0.620050	0.002418	-0.023308
44056	-54.0000	-0.371976	-9.496687	2.168857	-0.123801	-0.140991	-0.066192	-0.784265	0.619981	0.002493	-0.023361
44057	-54.0000	-0.398071	-9.494923	2.125158	-0.148472	-0.185907	-0.077611	-0.784325	0.619904	0.002497	-0.023397
44058	-54.0000	-0.433247	-9.498888	2.182775	-0.185215	-0.133454	-0.059279	-0.784332	0.619892	0.002552	-0.023464
44059	-54.0000	-0.359647	-9.494239	2.177731	-0.111854	-0.136510	-0.066853	-0.784465	0.619722	0.002624	-0.023517
44060	-54.0000	-0.341733	-9.453458	2.289532	-0.099436	-0.021913	-0.080460	-0.784600	0.619547	0.002701	-0.023591
44061	-54.0000	-0.371645	-9.423690	2.277897	-0.129953	-0.030783	-0.111397	-0.784672	0.619453	0.002771	-0.023685
44062	-55.0000	-0.396755	-9.451218	2.232592	-0.152186	-0.083948	-0.094807	-0.784697	0.619415	0.002828	-0.023803
44063	-55.0000	-0.386378	-9.421460	2.252457	-0.142668	-0.058977	-0.119240	-0.784780	0.619308	0.002818	-0.023878
44064	-54.0000	-0.372570	-9.359517	2.214917	-0.128650	-0.081408	-0.188653	-0.784774	0.619313	0.002811	-0.023950
44065	-54.0000	-0.352777	-9.444963	2.182997	-0.104281	-0.131112	-0.113760	-0.784734	0.619362	0.002829	-0.023983
44066	-57.0000	-0.337253	-9.503483	2.196336	-0.087530	-0.130850	-0.054150	-0.784737	0.619356	0.002913	-0.024030
44067	-54.0000	-0.354939	-9.445275	2.199371	-0.107686	-0.115538	-0.109518	-0.784774	0.619309	0.002921	-0.024033
44068	-54.0000	-0.382356	-9.474720	2.181763	-0.133375	-0.140905	-0.084431	-0.784745	0.619346	0.002900	-0.024023
44069	-54.0000	-0.400940	-9.462074	2.210889	-0.153379	-0.110153	-0.089315	-0.784760	0.619329	0.002880	-0.023985
44070	-54.0000	-0.389944	-9.478088	2.256234	-0.143731	-0.069698	-0.063263	-0.784762	0.619328	0.002875	-0.023943
44071	-54.0000	-0.361080	-9.476834	2.258886	-0.115585	-0.064868	-0.064572	-0.784715	0.619390	0.002875	-0.023892
44072	-54.0000	-0.396815	-9.473671	2.151516	-0.147715	-0.167468	-0.092242	-0.784617	0.619517	0.002777	-0.023816
44073	-54.0000	-0.415445	-9.461280	2.179505	-0.167727	-0.136740	-0.097142	-0.784629	0.619504	0.002767	-0.023764
44074	-54.0000	-0.384789	-9.459280	2.167639	-0.137833	-0.145809	-0.102669	-0.784574	0.619575	0.002840	-0.023721
44075	-54.0000	-0.372706	-9.460387	2.197237	-0.127667	-0.115123	-0.094862	-0.784521	0.619643	0.002824	-0.023691
44076	-54.0000	-0.385661	-9.459562	2.166253	-0.139499	-0.144136	-0.102668	-0.784484	0.619689	0.002819	-0.023708
44077	-54.0000	-0.400948	-9.490318	2.177311	-0.154202	-0.139592	-0.069776	-0.784411	0.619780	0.002866	-0.023735
44078	-54.0000	-0.397348	-9.472899	2.118458	-0.149240	-0.190330	-0.100681	-0.784344	0.619864	0.002865	-0.023756
44079	-54.0000	-0.368962	-9.471840	2.120223	-0.121075	-0.185463	-0.101962	-0.784302	0.619918	0.002867	-0.023727
44080	-53.0000	-0.360938	-9.459727	2.180201	-0.115590	-0.122855	-0.099731	-0.784272	0.619960	0.002784	-0.023654
44081	-53.0000	-0.391594	-9.476674	2.189770	-0.145968	-0.116240	-0.080217	-0.784143	0.620125	0.002760	-0.023603
44082	-53.0000	-0.370453	-9.547466	2.140903	-0.121127	-0.175645	-0.023444	-0.784033	0.620265	0.002746	-0.023564
44083	-53.0000	-0.392829	-9.537772	2.211096	-0.146414	-0.103118	-0.015735	-0.783956	0.620364	0.002711	-0.023521
44084	-53.0000	-0.393805	-9.477970	2.183755	-0.148499	-0.113725	-0.080226	-0.783910	0.620424	0.002698	-0.023507
44085	-54.0000	-0.372120	-9.450763	2.245452	-0.129724	-0.044980	-0.092678	-0.783859	0.620489	0.002664	-0.023490
44086	-54.0000	-0.371454	-9.404856	2.202530	-0.128866	-0.073654	-0.147368	-0.783765	0.620607	0.002657	-0.023510
44087	-54.0000	-0.316116	-9.455850	2.084204	-0.067436	-0.194501	-0.126896	-0.783619	0.620790	0.002633	-0.023526
44088	-54.0000	-0.348745	-9.473940	2.106530	-0.099582	-0.173984	-0.103185	-0.783487	0.620960	0.002526	-0.023460
44089	-54.0000	-0.371989	-9.464419	2.176132	-0.124892	-0.101503	-0.095524	-0.783396	0.621077	0.002462	-0.023427
44090	-54.0000	-0.373989	-9.495602	2.202096	-0.126895	-0.081019	-0.059079	-0.783325	0.621167	0.002487	-0.023391
44091	-54.0000	-0.400191	-9.480107	2.155001	-0.152632	-0.121909	-0.084458	-0.783249	0.621266	0.002466	-0.023336
44092	-54.0000	-0.483652	-9.496371	2.100235	-0.233970	-0.179087	-0.079284	-0.783126	0.621425	0.002398	-0.023232
44093	-54.0000	-0.406895	-9.491607	2.060427	-0.157032	-0.209892	-0.095033	-0.783019	0.621562	0.002430	-0.023156
44094	-54.0000	-0.307683	-9.504814	2.111354	-0.060522	-0.157227	-0.072790	-0.782983	0.621607	0.002487	-0.023134
44095	-54.0000	-0.357986	-9.480707	2.166625	-0.114257	-0.098625	-0.082146	-0.782935	0.621669	0.002503	-0.023116
44096	-54.0000	-0.401132	-9.452059	2.132992	-0.157390	-0.123611	-0.116712	-0.782798	0.621839	0.002544	-0.023178
44097	-54.0000	-0.398195	-9.494834	2.098764	-0.151155	-0.162891	-0.083049	-0.782691	0.621970	0.002536	-0.023284
44098	-54.0000	-0.402337	-9.511507	2.124812	-0.154362	-0.138320	-0.060636	-0.782584	0.622099	0.002560	-0.023413
44099	-54.0000	-0.390437	-9.466722	2.111440	-0.142465	-0.137178	-0.107517	-0.782467	0.622240	0.002612	-0.023560
44100	-54.0000	-0.390430	-9.450997	2.080281	-0.140922	-0.160154	-0.129927	-0.782337	0.622399	0.002629	-0.023670
44101	-54.0000	-0.408188	-9.453124	2.089880	-0.158022	-0.147469	-0.125115	-0.782167	0.622609	0.002647	-0.023765
44102	-54.0000	-0.418669	-9.511351	2.052087	-0.165122	-0.192815	-0.076790	-0.782001	0.622816	0.002735	-0.023828
44103	-54.0000	-0.380216	-9.513849	2.110475	-0.129586	-0.130220	-0.061880	-0.781853	0.622997	0.002868	-0.023899
44104	-54.0000	-0.378620	-9.513766	2.092503	-0.128656	-0.143351	-0.066069	-0.781720	0.623163	0.002984	-0.023937
44105	-54.0000	-0.368143	-9.471737	2.122396	-0.122071	-0.100456	-0.100381	-0.781603	0.623309	0.003086	-0.023952
44106	-53.0000	-0.365501	-9.456245	2.090440	-0.120520	-0.123443	-0.122779	-0.781427	0.623530	0.003189	-0.023926
44107	-54.0000	-0.403994	-9.501162	2.049998	-0.157775	-0.168832	-0.087237	-0.781230	0.623778	0.003253	-0.023887
44108	-53.0000	-0.434597	-9.519461	2.072034	-0.190000	-0.148326	-0.063624	-0.781137	0.623893	0.003351	-0.023898
44109	-54.0000	-0.391050	-9.489119	2.075162	-0.149698	-0.133276	-0.093509	-0.781006	0.624052	0.003601	-0.023989
44110	-53.0000	-0.388269	-9.503567	2.056635	-0.147594	-0.150476	-0.083666	-0.780867	0.624220	0.003750	-0.024100
44111	-54.0000	-0.317448	-9.583384	1.951935	-0.070971	-0.263340	-0.031190	-0.780744	0.624369	0.003882	-0.024239
44112	-53.0000	-0.382838	-9.590312	2.018332	-0.138739	-0.201101	-0.007861	-0.780729	0.624383	0.003982	-0.024349
44113	-53.0000	-0.405025	-9.520564	2.064450	-0.165256	-0.140281	-0.064859	-0.780653	0.624473	0.004094	-0.024450
44114	-53.0000	-0.388452	-9.488418	2.022187	-0.148546	-0.171113	-0.106047	-0.780563	0.624579	0.004224	-0.024591
44115	-53.0000	-0.373200	-9.517519	2.019613	-0.132583	-0.176388	-0.078593	-0.780443	0.624722	0.004371	-0.024740
44116	-52.0000	-0.386571	-9.562510	2.012807	-0.144443	-0.189814	-0.035902	-0.780306	0.624890	0.004443	-0.024823
44117	-53.0000	-0.356703	-9.561069	1.997980	-0.114505	-0.198847	-0.041272	-0.780197	0.625022	0.004534	-0.024882
44118	-52.0000	-0.371749	-9.547409	1.995692	-0.130999	-0.196064	-0.054696	-0.780128	0.625106	0.004664	-0.024922
44119	-52.0000	-0.362647	-9.505973	2.042215	-0.126220	-0.139293	-0.084875	-0.780074	0.625173	0.004718	-0.024934
44120	-53.0000	-0.374370	-9.459377	1.983695	-0.137803	-0.184131	-0.143038	-0.779971	0.625298	0.004795	-0.024986
44121	-52.0000	-0.355559	-9.531409	1.963907	-0.116582	-0.215460	-0.077643	-0.779870	0.625421	0.004901	-0.025044
44122	-53.0000	-0.361613	-9.520711	2.021763	-0.125807	-0.154914	-0.075008	-0.779831	0.625468	0.004941	-0.025086
44123	-53.0000	-0.319503	-9.534683	2.038668	-0.083844	-0.138074	-0.058594	-0.779770	0.625543	0.004935	-0.025110
44124	-52.0000	-0.330845	-9.577307	2.005087	-0.092118	-0.179342	-0.024225	-0.779740	0.625579	0.004931	-0.025125
44125	-53.0000	-0.381744	-9.567977	2.060265	-0.144841	-0.124988	-0.019832	-0.779712	0.625613	0.004903	-0.025175
44126	-53.0000	-0.405018	-9.593577	1.983406	-0.163307	-0.206050	-0.011385	-0.779705	0.625621	0.004879	-0.025200
44127	-53.0000	-0.367670	-9.564987	2.034734	-0.128427	-0.149203	-0.028744	-0.779790	0.625515	0.004850	-0.025202
44128	-53.0000	-0.434537	-9.496800	2.096461	-0.200237	-0.080780	-0.079931	-0.779940	0.625328	0.004914	-0.025183
44129	-53.0000	-0.508840	-9.469379	2.095848	-0.275834	-0.082282	-0.105073	-0.780009	0.625237	0.004999	-0.025291
44130	-54.0000	-0.416785	-9.557825	1.922976	-0.174383	-0.266579	-0.059632	-0.779969	0.625283	0.005126	-0.025371
44131	-54.0000	-0.387849	-9.601975	1.954154	-0.146461	-0.245900	-0.010384	-0.780079	0.625141	0.005290	-0.025444
44132	-54.0000	-0.342404	-9.518114	2.086448	-0.110798	-0.101195	-0.063714	-0.780270	0.624897	0.005483	-0.025542
44133	-54.0000	-0.308762	-9.483093	2.037922	-0.077656	-0.143917	-0.109556	-0.780379	0.624755	0.005653	-0.025658
44134	-54.0000	-0.328909	-9.521799	1.950055	-0.093098	-0.242951	-0.091172	-0.780507	0.624586	0.005775	-0.025831
44135	-54.0000	-0.397063	-9.543510	2.051319	-0.163559	-0.156997	-0.045766	-0.780656	0.624396	0.005764	-0.025955
44136	-54.0000	-0.371016	-9.512001	2.060680	-0.137714	-0.144005	-0.075002	-0.780787	0.624228	0.005786	-0.026036
44137	-54.0000	-0.358110	-9.495751	2.067609	-0.125216	-0.137119	-0.089619	-0.780916	0.624063	0.005830	-0.026093
44138	-54.0000	-0.372127	-9.494363	2.056642	-0.138723	-0.152356	-0.093185	-0.781050	0.623893	0.005898	-0.026167
44139	-54.0000	-0.374916	-9.494918	2.090846	-0.143244	-0.123723	-0.084900	-0.781191	0.623713	0.005983	-0.026215
44140	-54.0000	-0.374240	-9.478314	2.082339	-0.143400	-0.132860	-0.103083	-0.781340	0.623523	0.006089	-0.026279
44141	-54.0000	-0.372060	-9.505519	2.071685	-0.140147	-0.154060	-0.079147	-0.781493	0.623329	0.006127	-0.026322
44142	-54.0000	-0.346336	-9.601235	1.985647	-0.107534	-0.262936	-0.006273	-0.781644	0.623140	0.006125	-0.026299
44143	-54.0000	-0.331613	-9.583826	1.980025	-0.093187	-0.269977	-0.025011	-0.781892	0.622829	0.006129	-0.026299
44144	-54.0000	-0.361895	-9.502158	2.121804	-0.131907	-0.121790	-0.071446	-0.782077	0.622597	0.006083	-0.026287
44145	-54.0000	-0.422183	-9.503707	2.137398	-0.192560	-0.115427	-0.065034	-0.782242	0.622391	0.006092	-0.026259
44146	-54.0000	-0.384456	-9.414620	2.180396	-0.160430	-0.056428	-0.142730	-0.782398	0.622191	0.006217	-0.026323
44147	-54.0000	-0.359479	-9.400183	2.231776	-0.138987	-0.005672	-0.145520	-0.782475	0.622091	0.006307	-0.026384
44148	-54.0000	-0.370936	-9.413254	2.203079	-0.149510	-0.038877	-0.139185	-0.782502	0.622054	0.006402	-0.026419
44149	-54.0000	-0.400238	-9.429204	2.216681	-0.180067	-0.032372	-0.119892	-0.782568	0.621968	0.006533	-0.026454
44150	-54.0000	-0.413876	-9.413847	2.203855	-0.194692	-0.043615	-0.137514	-0.782598	0.621928	0.006618	-0.026508
