// General information: 
//  MT Manager version: 2021.0.0 
//  XDA version: 2021.0.0 build 5908 rev 109668 built on 2021-04-19
// Device information: 
//  DeviceId: 00B43DEF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Quat_q0	Quat_q1	Quat_q2	Quat_q3
43991	-68.0000	-9.633855	0.289233	-1.417479	-0.021536	-0.018852	-0.070858	-0.583783	-0.360195	-0.666972	0.290871
43992	-68.0000	-9.589587	0.248124	-1.421242	-0.060011	-0.032849	-0.115420	-0.583796	-0.360180	-0.666963	0.290884
43993	-68.0000	-9.609705	0.254620	-1.376200	-0.027971	-0.068285	-0.101882	-0.583777	-0.360231	-0.666942	0.290905
43994	-66.0000	-9.587417	0.260300	-1.415049	-0.046714	-0.030615	-0.118072	-0.583766	-0.360245	-0.666935	0.290928
43995	-66.0000	-9.594993	0.254935	-1.381721	-0.031631	-0.061770	-0.115615	-0.583750	-0.360280	-0.666923	0.290944
43996	-66.0000	-9.589388	0.269388	-1.429259	-0.047146	-0.014488	-0.113755	-0.583741	-0.360287	-0.666928	0.290940
43997	-66.0000	-9.620251	0.278196	-1.436120	-0.041938	-0.008209	-0.081951	-0.583748	-0.360257	-0.666942	0.290932
43998	-65.0000	-9.631585	0.249026	-1.419041	-0.055662	-0.039644	-0.074184	-0.583757	-0.360304	-0.666872	0.291017
43999	-66.0000	-9.593318	0.266187	-1.451065	-0.062560	0.002504	-0.106799	-0.583753	-0.360376	-0.666786	0.291134
44000	-65.0000	-9.566969	0.295848	-1.396976	-0.009421	-0.019541	-0.139762	-0.583765	-0.360403	-0.666725	0.291213
44001	-64.0000	-9.582566	0.263370	-1.399484	-0.036879	-0.037000	-0.125027	-0.583774	-0.360411	-0.666680	0.291290
44002	-65.0000	-9.609425	0.275050	-1.385109	-0.017921	-0.044536	-0.100174	-0.583812	-0.360381	-0.666651	0.291316
44003	-64.0000	-9.582523	0.262979	-1.399856	-0.038038	-0.034881	-0.125023	-0.583844	-0.360328	-0.666655	0.291309
44004	-64.0000	-9.609861	0.295280	-1.389062	-0.003996	-0.028313	-0.098507	-0.583888	-0.360253	-0.666674	0.291271
44005	-65.0000	-9.591927	0.245314	-1.375152	-0.037962	-0.065066	-0.119875	-0.583917	-0.360154	-0.666720	0.291231
44006	-65.0000	-9.576193	0.277060	-1.373761	-0.011574	-0.045342	-0.134605	-0.583919	-0.360115	-0.666733	0.291242
44007	-64.0000	-9.613611	0.290768	-1.412376	-0.019425	-0.011119	-0.091557	-0.583877	-0.360105	-0.666761	0.291276
44008	-66.0000	-9.632509	0.307557	-1.433878	-0.016107	0.013531	-0.069209	-0.583887	-0.360062	-0.666775	0.291276
44009	-65.0000	-9.587715	0.245567	-1.434261	-0.069587	-0.014715	-0.115439	-0.583921	-0.359997	-0.666781	0.291274
44010	-65.0000	-9.568617	0.227642	-1.414339	-0.074039	-0.037260	-0.137785	-0.583968	-0.359910	-0.666782	0.291286
44011	-65.0000	-9.589513	0.232708	-1.442980	-0.085151	-0.012734	-0.112806	-0.584023	-0.359823	-0.666784	0.291280
44012	-64.0000	-9.597917	0.247124	-1.411281	-0.054993	-0.029754	-0.108622	-0.584081	-0.359730	-0.666774	0.291299
44013	-65.0000	-9.594401	0.270094	-1.393770	-0.026730	-0.028412	-0.113896	-0.584149	-0.359647	-0.666746	0.291332
44014	-66.0000	-9.589793	0.251925	-1.369869	-0.028596	-0.055330	-0.122473	-0.584202	-0.359573	-0.666707	0.291406
44015	-65.0000	-9.623311	0.268439	-1.386586	-0.022716	-0.034985	-0.086380	-0.584187	-0.359611	-0.666642	0.291537
44016	-66.0000	-9.625154	0.255574	-1.395003	-0.037671	-0.034001	-0.083743	-0.584163	-0.359651	-0.666569	0.291703
44017	-66.0000	-9.589299	0.301841	-1.366915	0.014295	-0.023767	-0.121792	-0.584181	-0.359652	-0.666519	0.291780
44018	-66.0000	-9.619336	0.195846	-1.365425	-0.070275	-0.088108	-0.095607	-0.584218	-0.359596	-0.666496	0.291826
44019	-66.0000	-9.572056	0.271454	-1.355164	-0.005109	-0.045413	-0.141476	-0.584263	-0.359500	-0.666515	0.291813
44020	-66.0000	-9.593560	0.223767	-1.386498	-0.060754	-0.049226	-0.117186	-0.584308	-0.359402	-0.666539	0.291787
44021	-66.0000	-9.610173	0.305278	-1.396156	0.001503	0.003967	-0.096831	-0.584342	-0.359346	-0.666533	0.291802
44022	-65.0000	-9.599413	0.281101	-1.416328	-0.030427	0.009116	-0.105334	-0.584372	-0.359285	-0.666529	0.291826
44023	-68.0000	-9.614432	0.227506	-1.415582	-0.073010	-0.022526	-0.092240	-0.584379	-0.359286	-0.666467	0.291954
44024	-64.0000	-9.608583	0.241446	-1.386367	-0.045399	-0.035171	-0.101772	-0.584424	-0.359248	-0.666404	0.292053
44025	-64.0000	-9.600387	0.246644	-1.345356	-0.018399	-0.061806	-0.115570	-0.584473	-0.359164	-0.666369	0.292137
44026	-65.0000	-9.617880	0.201411	-1.355423	-0.060312	-0.079498	-0.098193	-0.584526	-0.359083	-0.666339	0.292199
44027	-65.0000	-9.614987	0.244453	-1.340927	-0.016979	-0.064016	-0.101795	-0.584544	-0.359065	-0.666284	0.292311
44028	-65.0000	-9.606068	0.281501	-1.369833	-0.003725	-0.016520	-0.105374	-0.584591	-0.359003	-0.666267	0.292332
44029	-66.0000	-9.585811	0.201334	-1.414923	-0.096506	-0.021593	-0.121427	-0.584647	-0.358908	-0.666263	0.292347
44030	-65.0000	-9.596595	0.224354	-1.394862	-0.065722	-0.024591	-0.112910	-0.584694	-0.358831	-0.666258	0.292359
44031	-65.0000	-9.575706	0.218151	-1.366200	-0.055690	-0.047096	-0.137827	-0.584718	-0.358792	-0.666231	0.292419
44032	-65.0000	-9.586495	0.240996	-1.346156	-0.024890	-0.050100	-0.129301	-0.584745	-0.358742	-0.666209	0.292478
44033	-65.0000	-9.624822	0.274675	-1.386023	-0.017807	-0.001637	-0.084718	-0.584768	-0.358722	-0.666144	0.292605
44034	-66.0000	-9.608828	0.212087	-1.378928	-0.066069	-0.038660	-0.103406	-0.584807	-0.358679	-0.666089	0.292706
44035	-66.0000	-9.620931	0.202411	-1.363439	-0.064735	-0.055916	-0.093894	-0.584817	-0.358708	-0.665991	0.292872
44036	-67.0000	-9.605586	0.233553	-1.359948	-0.038357	-0.036298	-0.108642	-0.584851	-0.358691	-0.665907	0.293015
44037	-66.0000	-9.603954	0.244383	-1.350525	-0.024459	-0.035112	-0.111257	-0.584914	-0.358596	-0.665887	0.293050
44038	-67.0000	-9.602864	0.202599	-1.343563	-0.055184	-0.062320	-0.114529	-0.584984	-0.358498	-0.665862	0.293089
44039	-66.0000	-9.568274	0.216820	-1.320659	-0.032642	-0.066392	-0.151551	-0.585037	-0.358404	-0.665868	0.293084
44040	-66.0000	-9.582615	0.216075	-1.317778	-0.030668	-0.069610	-0.137774	-0.585038	-0.358385	-0.665839	0.293172
44041	-67.0000	-9.647138	0.241116	-1.340962	-0.019162	-0.043735	-0.069930	-0.585012	-0.358394	-0.665816	0.293264
44042	-66.0000	-9.635808	0.269311	-1.358853	-0.006569	-0.010225	-0.077819	-0.585021	-0.358401	-0.665755	0.293375
44043	-65.0000	-9.630484	0.209348	-1.403730	-0.081719	-0.005515	-0.078531	-0.585046	-0.358384	-0.665697	0.293478
44044	-66.0000	-9.579231	0.214809	-1.371771	-0.062353	-0.019329	-0.133571	-0.585116	-0.358311	-0.665646	0.293546
44045	-66.0000	-9.575800	0.237715	-1.353980	-0.034071	-0.017978	-0.138794	-0.585203	-0.358166	-0.665655	0.293528
44046	-67.0000	-9.614110	0.219723	-1.321186	-0.028313	-0.057800	-0.105948	-0.585282	-0.358040	-0.665648	0.293537
44047	-68.0000	-9.623218	0.233089	-1.363801	-0.041392	-0.014830	-0.090615	-0.585365	-0.357897	-0.665662	0.293515
44048	-68.0000	-9.634637	0.203340	-1.345402	-0.055106	-0.046167	-0.082707	-0.585444	-0.357809	-0.665623	0.293555
44049	-70.0000	-9.640311	0.240308	-1.370205	-0.039374	-0.002883	-0.072603	-0.585524	-0.357741	-0.665540	0.293667
44050	-70.0000	-9.610158	0.250999	-1.365789	-0.030584	0.006833	-0.102768	-0.585614	-0.357650	-0.665465	0.293768
44051	-68.0000	-9.591319	0.232565	-1.343482	-0.034961	-0.015852	-0.125017	-0.585722	-0.357540	-0.665390	0.293857
44052	-66.0000	-9.591004	0.211014	-1.338257	-0.050596	-0.028958	-0.126645	-0.585835	-0.357399	-0.665344	0.293906
44053	-66.0000	-9.634309	0.209994	-1.327233	-0.043561	-0.040656	-0.085304	-0.585935	-0.357295	-0.665274	0.293992
44054	-66.0000	-9.629286	0.244272	-1.299564	-0.000925	-0.039164	-0.093111	-0.586066	-0.357134	-0.665215	0.294060
44055	-66.0000	-9.590857	0.239853	-1.326301	-0.022856	-0.011373	-0.127622	-0.586191	-0.356975	-0.665169	0.294106
44056	-68.0000	-9.622786	0.194742	-1.331818	-0.062220	-0.033324	-0.096479	-0.586303	-0.356871	-0.665090	0.294190
44057	-68.0000	-9.586628	0.220571	-1.298779	-0.025220	-0.037363	-0.136072	-0.586392	-0.356781	-0.665020	0.294280
44058	-68.0000	-9.592246	0.184202	-1.322477	-0.069007	-0.036731	-0.128270	-0.586505	-0.356629	-0.664998	0.294288
44059	-68.0000	-9.605690	0.215582	-1.312439	-0.037593	-0.025684	-0.115462	-0.586643	-0.356423	-0.664993	0.294274
44060	-67.0000	-9.632130	0.205919	-1.293289	-0.033735	-0.047203	-0.092113	-0.586789	-0.356173	-0.665033	0.294194
44061	-66.0000	-9.622486	0.170258	-1.245960	-0.036799	-0.102219	-0.108985	-0.586896	-0.355983	-0.665052	0.294170
44062	-66.0000	-9.651036	0.201079	-1.308073	-0.046074	-0.035494	-0.071507	-0.586970	-0.355932	-0.664987	0.294228
44063	-65.0000	-9.618966	0.224448	-1.296018	-0.022839	-0.025633	-0.104270	-0.587049	-0.355867	-0.664934	0.294271
44064	-66.0000	-9.621561	0.232609	-1.306642	-0.022775	-0.010581	-0.100055	-0.587123	-0.355760	-0.664917	0.294290
44065	-66.0000	-9.590602	0.223077	-1.300155	-0.028995	-0.015033	-0.131843	-0.587235	-0.355578	-0.664919	0.294283
44066	-69.0000	-9.609807	0.166171	-1.318249	-0.085332	-0.032826	-0.111893	-0.587339	-0.355422	-0.664910	0.294285
44067	-66.0000	-9.638405	0.186564	-1.239482	-0.022556	-0.086041	-0.093528	-0.587423	-0.355314	-0.664886	0.294301
44068	-66.0000	-9.620617	0.209509	-1.224786	0.003207	-0.080499	-0.112493	-0.587472	-0.355252	-0.664851	0.294356
44069	-66.0000	-9.608541	0.144287	-1.238437	-0.058785	-0.103738	-0.124324	-0.587514	-0.355173	-0.664851	0.294369
44070	-66.0000	-9.625593	0.225453	-1.247816	0.003262	-0.050264	-0.104064	-0.587536	-0.355117	-0.664843	0.294410
44071	-66.0000	-9.648343	0.218780	-1.285533	-0.022392	-0.025731	-0.076681	-0.587550	-0.355085	-0.664859	0.294384
44072	-65.0000	-9.581002	0.184246	-1.252702	-0.035523	-0.063793	-0.148657	-0.587582	-0.355007	-0.664901	0.294319
44073	-64.0000	-9.582576	0.172280	-1.262793	-0.050486	-0.062902	-0.146065	-0.587550	-0.354991	-0.664943	0.294308
44074	-65.0000	-9.644551	0.189137	-1.275844	-0.039756	-0.050806	-0.082490	-0.587485	-0.355031	-0.664964	0.294343
44075	-64.0000	-9.707921	0.246735	-1.294851	0.000975	-0.010378	-0.015691	-0.587382	-0.355176	-0.664903	0.294508
44076	-64.0000	-9.677290	0.268074	-1.434181	-0.062459	0.119161	-0.026954	-0.587330	-0.355301	-0.664795	0.294708
44077	-64.0000	-9.577652	0.308904	-1.386109	-0.007224	0.118317	-0.131051	-0.587392	-0.355241	-0.664718	0.294830
44078	-64.0000	-9.631184	0.184600	-1.353344	-0.087914	0.017474	-0.085545	-0.587511	-0.355095	-0.664649	0.294924
44079	-64.0000	-9.575880	0.192621	-1.299578	-0.054579	-0.010405	-0.147265	-0.587647	-0.354932	-0.664573	0.295021
44080	-64.0000	-9.602100	0.235088	-1.276748	-0.006230	-0.003382	-0.123227	-0.587787	-0.354738	-0.664526	0.295080
44081	-63.0000	-9.615389	0.192470	-1.265084	-0.034354	-0.034875	-0.112647	-0.587957	-0.354444	-0.664550	0.295041
44082	-64.0000	-9.651230	0.164696	-1.219140	-0.029167	-0.088579	-0.083815	-0.588145	-0.354101	-0.664606	0.294952
44083	-64.0000	-9.625445	0.140409	-1.165598	-0.020263	-0.139234	-0.116929	-0.588292	-0.353866	-0.664614	0.294923
44084	-64.0000	-9.599473	0.147773	-1.181869	-0.025218	-0.115708	-0.140329	-0.588364	-0.353720	-0.664608	0.294967
44085	-64.0000	-9.589107	0.196338	-1.202491	0.002350	-0.068044	-0.146723	-0.588398	-0.353611	-0.664652	0.294932
44086	-65.0000	-9.629734	0.165451	-1.254305	-0.049691	-0.048072	-0.100445	-0.588420	-0.353487	-0.664709	0.294907
44087	-65.0000	-9.614527	0.144153	-1.255637	-0.067796	-0.056964	-0.115848	-0.588412	-0.353427	-0.664762	0.294878
44088	-65.0000	-9.638696	0.146259	-1.231354	-0.049520	-0.078252	-0.094997	-0.588358	-0.353397	-0.664810	0.294911
44089	-66.0000	-9.676033	0.212316	-1.267913	-0.013187	-0.015242	-0.051648	-0.588279	-0.353486	-0.664795	0.294996
44090	-66.0000	-9.616024	0.203438	-1.270233	-0.024378	-0.011326	-0.111034	-0.588235	-0.353531	-0.664779	0.295067
44091	-66.0000	-9.603296	0.191184	-1.283056	-0.041881	-0.006183	-0.122265	-0.588196	-0.353569	-0.664759	0.295144
44092	-66.0000	-9.607994	0.228961	-1.235460	0.017115	-0.022798	-0.122924	-0.588209	-0.353500	-0.664777	0.295159
44093	-66.0000	-9.614136	0.160351	-1.267712	-0.056147	-0.036501	-0.114237	-0.588198	-0.353401	-0.664860	0.295114
44094	-66.0000	-9.667031	0.162353	-1.237045	-0.032837	-0.066210	-0.065756	-0.588158	-0.353425	-0.664845	0.295198
44095	-66.0000	-9.646491	0.208225	-1.281402	-0.021567	-0.000411	-0.079257	-0.588168	-0.353415	-0.664809	0.295273
44096	-66.0000	-9.644704	0.219328	-1.273293	-0.007724	0.000802	-0.081827	-0.588219	-0.353268	-0.664866	0.295218
44097	-66.0000	-9.594463	0.140144	-1.250882	-0.062030	-0.056147	-0.136373	-0.588264	-0.353156	-0.664910	0.295164
44098	-66.0000	-9.616293	0.133920	-1.214190	-0.044336	-0.091485	-0.119651	-0.588295	-0.353028	-0.664978	0.295102
44099	-66.0000	-9.625984	0.189173	-1.189892	0.015887	-0.080053	-0.111938	-0.588334	-0.352897	-0.665052	0.295014
44100	-65.0000	-9.599619	0.197507	-1.209056	0.010887	-0.056592	-0.135384	-0.588359	-0.352754	-0.665154	0.294904
44101	-66.0000	-9.612931	0.176467	-1.205301	-0.002212	-0.073874	-0.123163	-0.588317	-0.352713	-0.665234	0.294856
44102	-65.0000	-9.652881	0.198539	-1.256854	-0.009808	-0.025148	-0.076339	-0.588230	-0.352702	-0.665315	0.294860
44103	-65.0000	-9.701505	0.161505	-1.350693	-0.089557	0.022709	-0.016713	-0.588071	-0.352945	-0.665227	0.295084
44104	-65.0000	-9.606895	0.167689	-1.330191	-0.077458	0.021136	-0.113022	-0.587980	-0.353144	-0.665108	0.295296
44105	-65.0000	-9.652539	0.144108	-1.264063	-0.055995	-0.050609	-0.076958	-0.587939	-0.353230	-0.665037	0.295436
44106	-64.0000	-9.603526	0.158637	-1.245241	-0.035785	-0.050727	-0.127666	-0.587901	-0.353277	-0.665000	0.295538
44107	-65.0000	-9.616002	0.169913	-1.234798	-0.019424	-0.053737	-0.116409	-0.587866	-0.353319	-0.664983	0.295595
44108	-65.0000	-9.625689	0.204428	-1.282455	-0.017587	0.003446	-0.099807	-0.587829	-0.353364	-0.664977	0.295629
44109	-65.0000	-9.618815	0.199048	-1.252461	-0.004859	-0.023398	-0.110662	-0.587824	-0.353348	-0.665003	0.295601
44110	-65.0000	-9.580022	0.164519	-1.214305	-0.012809	-0.070140	-0.154875	-0.587820	-0.353251	-0.665104	0.295495
44111	-65.0000	-9.656534	0.128439	-1.227491	-0.044156	-0.090512	-0.078123	-0.587761	-0.353234	-0.665186	0.295449
44112	-65.0000	-9.629922	0.136941	-1.248162	-0.049125	-0.067043	-0.101604	-0.587714	-0.353188	-0.665288	0.295368
44113	-65.0000	-9.651925	0.183196	-1.286240	-0.030412	-0.013853	-0.073770	-0.587637	-0.353204	-0.665368	0.295322
44114	-65.0000	-9.632280	0.165897	-1.269169	-0.034653	-0.036726	-0.095868	-0.587581	-0.353228	-0.665412	0.295306
44115	-65.0000	-9.580192	0.203941	-1.309951	-0.029034	0.023287	-0.141273	-0.587535	-0.353229	-0.665470	0.295265
44116	-65.0000	-9.633278	0.154130	-1.283031	-0.050285	-0.034899	-0.093313	-0.587508	-0.353197	-0.665549	0.295180
44117	-65.0000	-9.643896	0.177779	-1.265392	-0.019545	-0.037786	-0.084597	-0.587486	-0.353195	-0.665580	0.295156
44118	-65.0000	-9.637087	0.098489	-1.309717	-0.109717	-0.047534	-0.087246	-0.587458	-0.353219	-0.665599	0.295140
44119	-65.0000	-9.633233	0.175187	-1.291844	-0.036997	-0.017632	-0.091728	-0.587463	-0.353232	-0.665584	0.295149
44120	-65.0000	-9.580809	0.214070	-1.256285	0.012074	-0.017495	-0.147517	-0.587489	-0.353156	-0.665623	0.295098
44121	-65.0000	-9.593529	0.172897	-1.248457	-0.015961	-0.049033	-0.136858	-0.587476	-0.353144	-0.665640	0.295101
44122	-65.0000	-9.624422	0.181260	-1.255852	-0.010994	-0.042296	-0.105082	-0.587436	-0.353156	-0.665671	0.295096
44123	-65.0000	-9.648445	0.162971	-1.303609	-0.051222	-0.017802	-0.075362	-0.587383	-0.353206	-0.665680	0.295122
44124	-65.0000	-9.621237	0.151060	-1.319628	-0.071181	-0.008610	-0.100464	-0.587337	-0.353274	-0.665644	0.295213
44125	-66.0000	-9.631288	0.154104	-1.297894	-0.055420	-0.025647	-0.093313	-0.587294	-0.353365	-0.665607	0.295274
44126	-65.0000	-9.625311	0.169258	-1.270531	-0.027699	-0.038371	-0.102524	-0.587268	-0.353432	-0.665564	0.295343
44127	-65.0000	-9.605993	0.152057	-1.251318	-0.031895	-0.061243	-0.124589	-0.587240	-0.353494	-0.665525	0.295412
44128	-65.0000	-9.591209	0.204654	-1.253475	0.009520	-0.027418	-0.137796	-0.587193	-0.353503	-0.665550	0.295437
44129	-66.0000	-9.617229	0.195662	-1.238020	0.013357	-0.048745	-0.114259	-0.587182	-0.353464	-0.665607	0.295379
44130	-66.0000	-9.611554	0.209851	-1.286197	-0.002465	-0.001627	-0.113188	-0.587165	-0.353444	-0.665649	0.295340
44131	-66.0000	-9.594910	0.200415	-1.354120	-0.049527	0.049383	-0.120875	-0.587164	-0.353395	-0.665698	0.295290
44132	-66.0000	-9.641164	0.176358	-1.363494	-0.071560	0.037623	-0.074323	-0.587223	-0.353255	-0.665755	0.295212
44133	-66.0000	-9.662586	0.149952	-1.323246	-0.068877	-0.011750	-0.059014	-0.587294	-0.353145	-0.665766	0.295178
44134	-66.0000	-9.624042	0.167697	-1.280316	-0.032244	-0.030040	-0.102508	-0.587346	-0.353057	-0.665753	0.295210
44135	-66.0000	-9.650129	0.210918	-1.260425	0.015980	-0.022755	-0.078347	-0.587369	-0.353011	-0.665738	0.295250
44136	-66.0000	-9.618623	0.180729	-1.326559	-0.048620	0.018138	-0.101475	-0.587369	-0.353049	-0.665683	0.295329
44137	-66.0000	-9.623866	0.219039	-1.277824	0.010452	0.001677	-0.101895	-0.587414	-0.353038	-0.665613	0.295412
44138	-66.0000	-9.582102	0.133584	-1.293638	-0.071324	-0.027789	-0.143035	-0.587469	-0.352953	-0.665587	0.295462
44139	-66.0000	-9.589306	0.106703	-1.255290	-0.071107	-0.073078	-0.141517	-0.587532	-0.352864	-0.665562	0.295500
44140	-66.0000	-9.627014	0.119965	-1.292105	-0.079455	-0.038362	-0.099009	-0.587553	-0.352851	-0.665515	0.295579
44141	-66.0000	-9.622031	0.154856	-1.266216	-0.036757	-0.036783	-0.106603	-0.587603	-0.352807	-0.665468	0.295639
44142	-66.0000	-9.615318	0.201956	-1.232166	0.020341	-0.035093	-0.116724	-0.587653	-0.352747	-0.665468	0.295611
44143	-66.0000	-9.601831	0.169672	-1.241171	-0.012121	-0.044340	-0.129592	-0.587669	-0.352697	-0.665487	0.295594
44144	-66.0000	-9.675168	0.157203	-1.235673	-0.014787	-0.064058	-0.057885	-0.587648	-0.352756	-0.665429	0.295698
44145	-66.0000	-9.646020	0.135684	-1.313776	-0.078756	-0.009107	-0.076988	-0.587571	-0.352914	-0.665330	0.295885
44146	-68.0000	-9.613732	0.211889	-1.300613	-0.011016	0.029084	-0.109112	-0.587548	-0.353034	-0.665206	0.296065
44147	-66.0000	-9.614755	0.179231	-1.305460	-0.041048	0.015692	-0.108156	-0.587580	-0.353040	-0.665135	0.296156
44148	-66.0000	-9.625284	0.129236	-1.284235	-0.069664	-0.029856	-0.101544	-0.587633	-0.352981	-0.665109	0.296179
